"","시도코드","일시","발생건수","시도","평균기온(°C)","최저기온(°C)","최고기온(°C)","평균 풍속(m/s)","평균 현지기압(hPa)","일 최심신적설(cm)","일강수량(mm)","강수 계속시간(hr)","최다풍향(16방위)","SO2","CO","O3","NO2","PM10","PM25","PM10등급","PM25등급","년도","인구수","발병률"
"3850","28",2017-07-15,34,"인천",23.93333,22,26.86667,2.966667,999.0333,0,25.86667,5.526667,6,0.004030093,0.3546296,0.02655882,0.01478241,23.73148,12.32615,1,1,"2017",2925967,0.001162009
"3851","28",2017-07-16,19,"인천",24.73333,22.83333,27.66667,2.1,1001.4,0,22.56667,2.64,11,0.004175926,0.3652778,0.02028186,0.01366204,21.35731,12.05864,1,1,"2017",2925967,0.000649358
"3852","28",2017-07-17,34,"인천",24.63333,22.86667,27.33333,2.5,1001.5,0,1.433333,1.473333,9,0.004916667,0.3472222,0.02109069,0.01572454,24.37819,13.70186,1,1,"2017",2925967,0.001162009
"3853","28",2017-07-18,34,"인천",25.6,23.13333,29.76667,2.166667,999.4,0,0.7,1.056667,6,0.004953883,0.3688564,0.02751289,0.01524515,25.80101,14.91118,1,1,"2017",2925967,0.001162009
"3854","28",2017-07-19,34,"인천",25.8,23.63333,30.03333,2.4,997.0667,0,0,0,7,0.004629534,0.4255814,0.03396438,0.01507493,36.04469,24.74564,2,2,"2017",2925967,0.001162009
"3855","28",2017-07-20,35,"인천",26.8,22.9,31.26667,2.8,996.2,0,0,0.14,10,0.00578125,0.4945312,0.03978689,0.0165651,50.97846,36.43494,2,2,"2017",2925967,0.001196186
"3856","28",2017-07-21,36,"인천",27.46667,25.96667,30.63333,3.366667,997.6,0,0,0,10,0.005289125,0.4667598,0.05156164,0.01492042,61.3771,44.85062,2,2,"2017",2925967,0.001230362
"3857","28",2017-07-22,35,"인천",27.4,26.06667,30.16667,3.066667,998.5,0,0.8666667,1.11,10,0.004627604,0.3975,0.04190833,0.01328385,58.4965,45,2,2,"2017",2925967,0.001196186
"3858","28",2017-07-23,22,"인천",25.86667,24.06667,28.43333,2.966667,994.5,0,42.33333,1.833333,11,0.003841689,0.4349296,0.03567385,0.01012401,54.15385,38.16364,2,2,"2017",2925967,0.0007518882
"3859","28",2017-07-24,35,"인천",24.4,22.83333,26.5,1.466667,992.8667,0,10.5,4.083333,15,0.004224932,0.5745763,0.02158739,0.02321138,40.82528,26.17273,2,2,"2017",2925967,0.001196186
"3860","28",2017-07-25,35,"인천",26.5,22.83333,30.2,2.266667,994.0667,0,0.03333333,0,1,0.004123116,0.4826633,0.02796907,0.01741353,35.98333,19.39442,2,2,"2017",2925967,0.001196186
"3861","28",2017-07-26,34,"인천",26.36667,23.56667,29.96667,3.6,997.0333,0,0,0,6,0.004348018,0.3465632,0.03637886,0.01620925,26.33611,13.91749,1,1,"2017",2925967,0.001162009
"3862","28",2017-07-27,35,"인천",25.36667,22.83333,27.86667,2.1,997.5333,0,5.433333,5,8,0.005110619,0.4057906,0.03384701,0.02307522,38.62079,22.37582,2,2,"2017",2925967,0.001196186
"3863","28",2017-07-28,36,"인천",23.96667,21.8,26.1,1.4,997.9333,0,6.666667,4.583333,8,0.004024499,0.4632517,0.02101782,0.02186637,37.18966,25.13758,2,2,"2017",2925967,0.001230362
"3864","28",2017-07-29,34,"인천",25.86667,23.53333,29.26667,2,997.3333,0,0.03333333,0.2766667,6,0.003640969,0.4300439,0.02242198,0.01748571,27.55866,13.73856,1,1,"2017",2925967,0.001162009
"3865","28",2017-07-30,21,"인천",25.5,23.13333,28.73333,1.966667,997.0667,0,0.5,2.443333,5,0.003859649,0.3602198,0.03330702,0.01034211,26.17778,15.62458,1,2,"2017",2925967,0.0007177114
"3866","28",2017-07-31,36,"인천",24.23333,23,25.86667,2.433333,998.4,0,7.933333,3.363333,5,0.003908482,0.4432071,0.01271429,0.02280846,25.78125,15.69697,1,2,"2017",2925967,0.001230362
"3867","28",2017-08-01,35,"인천",26.4,23.2,30.46667,2.7,999.9333,0,0.3666667,1.5,11,0.004567873,0.4196833,0.02459728,0.01927828,26.25434,14.68475,1,1,"2017",2925967,0.001196186
"3868","28",2017-08-02,35,"인천",28.13333,24.56667,32.16667,2.166667,997.2,0,0,0,5,0.004524362,0.5090698,0.04102546,0.0212645,43.58407,28.85664,2,2,"2017",2925967,0.001196186
"3869","28",2017-08-03,34,"인천",27.8,25.06667,31.7,2.966667,994.4333,0,0,0,6,0.004035955,0.4053933,0.0368764,0.01813933,35.19363,20.64907,2,2,"2017",2925967,0.001162009
"3870","28",2017-08-04,36,"인천",27.56667,24.96667,30.63333,3.166667,994.8667,0,0.03333333,2.306667,7,0.004731207,0.3685057,0.03506606,0.01676832,33.39306,19.57187,2,2,"2017",2925967,0.001230362
"3871","28",2017-08-05,33,"인천",28.6,25.4,32.4,2.2,993.4,0,0,0.4733333,15,0.004285088,0.4445175,0.03760746,0.01777851,41.9382,25.55063,2,2,"2017",2925967,0.001127832
"3872","28",2017-08-06,20,"인천",28.23333,25.53333,31.63333,1.9,990.8,0,0.2666667,0.7466667,12,0.004468132,0.4065934,0.03081099,0.01376923,34.38719,21.69032,2,2,"2017",2925967,0.0006835347
"3873","28",2017-08-07,35,"인천",26.66667,23.86667,30.13333,2.6,989.7667,0,0.2333333,0.36,12,0.004226872,0.385022,0.0389978,0.01260091,35.45902,21.42138,2,2,"2017",2925967,0.001196186
"3874","28",2017-08-08,36,"인천",26.3,24.1,29.7,2.066667,989.8,0,0,0,12,0.004832947,0.4827982,0.04952982,0.01480825,51.6546,34.44186,2,2,"2017",2925967,0.001230362
"3875","28",2017-08-09,36,"인천",26.43333,23.23333,30.36667,1.733333,988,0,0.1,0.4733333,7,0.004209932,0.5036117,0.0435237,0.02111933,50.69452,33.9303,2,2,"2017",2925967,0.001230362
"3876","28",2017-08-10,34,"인천",25.5,23.46667,28.4,2.033333,990.8333,0,1.5,1.916667,4,0.003505618,0.4018349,0.0230426,0.01905012,19.81408,9.606414,1,1,"2017",2925967,0.001162009
"3877","28",2017-08-11,36,"인천",25.56667,23.06667,30.33333,2.066667,996.3,0,11.6,1.083333,5,0.00340625,0.3983945,0.02113616,0.02438695,19.76857,9.037901,1,1,"2017",2925967,0.001230362
"3878","28",2017-08-12,35,"인천",26.03333,23.06667,29.53333,3,1000.233,0,0,0,4,0.003874449,0.3389868,0.02569163,0.01621145,19.17027,8.430986,1,1,"2017",2925967,0.001196186
"3879","28",2017-08-13,21,"인천",25.2,23.26667,27.26667,3.9,999.6333,0,0,2.333333,3,0.003270455,0.3338636,0.01935227,0.01355963,18.07558,7.843373,1,1,"2017",2925967,0.0007177114
"3880","28",2017-08-14,36,"인천",24.06667,22.26667,26.36667,4.8,995.5667,0,2.033333,7.22,5,0.003243363,0.3081776,0.009763274,0.01359346,14.71311,5.360563,1,1,"2017",2925967,0.001230362
"3881","28",2017-08-15,23,"인천",21.5,20.53333,23.7,3.9,992.7333,0,66.43333,10.37667,5,0.003160088,0.3175926,0.00854386,0.01201389,10.18082,4.16369,1,1,"2017",2925967,0.0007860649
"3882","28",2017-08-16,36,"인천",22.06667,20.3,24.23333,2.966667,995.2333,0,5.1,7.39,5,0.003204651,0.3295567,0.01003488,0.01475179,13.33731,4.947205,1,1,"2017",2925967,0.001230362
"3883","28",2017-08-17,35,"인천",23.4,21.23333,27.16667,1.533333,997.8333,0,3.733333,3.026667,5,0.004118056,0.3561275,0.0162963,0.01656482,17.1385,8.279762,1,1,"2017",2925967,0.001196186
"3884","28",2017-08-18,36,"인천",24.46667,22.13333,27.83333,1.866667,1000.7,0,0,0,5,0.005756818,0.3703271,0.022675,0.01895227,22.1618,13.4209,1,1,"2017",2925967,0.001230362
"3885","28",2017-08-19,33,"인천",24.7,22.56667,27.43333,2.5,1001.333,0,2.366667,1.306667,3,0.003984444,0.4673709,0.02300889,0.02520667,37.16708,23.03064,2,2,"2017",2925967,0.001127832
"3886","28",2017-08-20,21,"인천",22.9,21.5,24.6,4.266667,996.8,0,68.96667,13.18333,6,0.003177632,0.3534722,0.023875,0.01151316,15.90418,9.182927,1,1,"2017",2925967,0.0007177114
"3887","28",2017-08-21,36,"인천",24.56667,23,26.8,3.933333,996.2333,0,4.3,2.323333,8,0.004068807,0.3235849,0.02135927,0.01216018,18.09326,8.813609,1,1,"2017",2925967,0.001230362
"3888","28",2017-08-22,35,"인천",25.3,22.53333,29.6,2.233333,1001.833,0,0,0.4733333,10,0.005269406,0.3212471,0.0211758,0.01494159,18.48259,8.513736,1,1,"2017",2925967,0.001196186
"3889","28",2017-08-23,36,"인천",25.76667,23.13333,27.83333,4.566667,1000.5,0,13.93333,2.473333,13,0.004013575,0.311086,0.0106629,0.01430143,28.76284,11.58915,1,1,"2017",2925967,0.001230362
"3890","28",2017-08-24,34,"인천",25.36667,22.46667,27.13333,5.3,995.7667,0,16.03333,3.5,10,0.004066667,0.3514412,0.01917295,0.01242169,29.90094,10.09596,1,1,"2017",2925967,0.001162009
"3891","28",2017-08-25,35,"인천",24.23333,20.53333,28.43333,2.6,998.8,0,0,0,2,0.0057,0.506181,0.03249227,0.01982518,31.59535,17.3028,2,2,"2017",2925967,0.001196186
"3892","28",2017-08-26,34,"인천",23.5,19.23333,27.66667,2.6,1004.033,0,0,0,15,0.004685144,0.3635945,0.03422838,0.01437559,27.12178,11.10579,1,1,"2017",2925967,0.001162009
"3893","28",2017-08-27,21,"인천",21.9,19.06667,25.06667,1.433333,1004.933,0,0,1.666667,3,0.004935268,0.4315909,0.02097545,0.02243287,29.77123,15.92208,1,2,"2017",2925967,0.0007177114
"3894","28",2017-08-28,36,"인천",20.06667,16.86667,24.23333,2.6,1001.467,0,13.6,6,2,0.006111111,0.4921986,0.01983215,0.02669267,37.33985,23.50418,2,2,"2017",2925967,0.001230362
"3895","28",2017-08-29,35,"인천",18.6,17.03333,21.6,3.433333,1005.267,0,0,0,13,0.004647196,0.3338785,0.02556075,0.01210514,25.51537,10.23514,1,1,"2017",2925967,0.001196186
"3896","28",2017-08-30,36,"인천",19.9,16.36667,23.36667,3.4,1003.767,0,0,0,1,0.00616777,0.4052632,0.02871053,0.01833333,30.95833,13.04187,2,1,"2017",2925967,0.001230362
"3897","28",2017-08-31,35,"인천",21.3,17.33333,24.9,2.4,1002.6,0,0,0,16,0.00504185,0.6196035,0.0364163,0.01913721,44.0967,25.77551,2,2,"2017",2925967,0.001196186
"3898","28",2017-09-01,36,"인천",21.8,17.3,26.46667,2.366667,1002.867,0,0,0,15,0.004698661,0.4555804,0.02602455,0.01804688,33.2809,16.90561,2,2,"2017",2925967,0.001230362
"3899","28",2017-09-02,34,"인천",21.96667,17.76667,26.4,2,1002.733,0,0,0,15,0.004712719,0.483114,0.03803289,0.02031798,37.51754,20.24079,2,2,"2017",2925967,0.001162009
"3900","28",2017-09-03,25,"인천",22.5,19,26.66667,1.8,1004.633,0,0,0,7,0.005077093,0.5134361,0.04485022,0.01806608,42.49781,27.69173,2,2,"2017",2925967,0.0008544184
"3901","28",2017-09-04,36,"인천",22.63333,19.13333,27.43333,1.666667,1004.967,0,0,0,5,0.004783186,0.4973392,0.03259734,0.0273031,36.85242,22.65842,2,2,"2017",2925967,0.001230362
"3902","28",2017-09-05,35,"인천",21.66667,19.83333,23.83333,1.9,1001.4,0,0,0.6933333,10,0.004633333,0.4855204,0.01611136,0.03162222,33.48559,18.4025,2,2,"2017",2925967,0.001196186
"3903","28",2017-09-06,35,"인천",20.13333,17.6,22.76667,1.966667,998.4667,0,1.233333,8.833333,13,0.005123318,0.4873272,0.02098627,0.02883184,35.80045,22.34527,2,2,"2017",2925967,0.001196186
"3904","28",2017-09-07,35,"인천",21.8,18.26667,25.46667,2.433333,997.8333,0,0,0,11,0.005189845,0.5818985,0.03652097,0.02023179,41.32747,27.43038,2,2,"2017",2925967,0.001196186
"3905","28",2017-09-08,36,"인천",23.06667,19.93333,27.56667,2.133333,1001.367,0,0,0,11,0.005463576,0.6997792,0.04105739,0.01938411,61.97572,42.35787,2,2,"2017",2925967,0.001230362
"3906","28",2017-09-09,35,"인천",22.46667,19.53333,26.56667,2.1,1003.067,0,0,0,4,0.004892544,0.6519187,0.04385088,0.01837939,66.62281,46.09296,2,2,"2017",2925967,0.001196186
"3907","28",2017-09-10,25,"인천",21.7,19.5,24.06667,1.533333,1003.2,0,0.3333333,3.89,14,0.004302632,0.7268456,0.02678509,0.02764035,67.73026,47.69975,2,2,"2017",2925967,0.0008544184
"3908","28",2017-09-11,36,"인천",20.5,17.3,24.16667,2.833333,998.2,0,15.46667,4.613333,1,0.003911504,0.4672566,0.02848673,0.0196031,31.25499,20.33766,2,2,"2017",2925967,0.001230362
"3909","28",2017-09-12,36,"인천",21.46667,18.13333,25.33333,3.033333,1004.2,0,0,0,15,0.004766094,0.4285408,0.02886481,0.01744326,32.77612,16.29104,2,2,"2017",2925967,0.001230362
"3910","28",2017-09-13,35,"인천",20.43333,16.8,24.23333,2.6,1008.933,0,0,0,1,0.005521385,0.392668,0.02842886,0.01823829,26.03666,11.51662,1,1,"2017",2925967,0.001196186
"3911","28",2017-09-14,35,"인천",20.46667,15.3,25.4,2.266667,1009.433,0,0,0,3,0.004512195,0.4227642,0.02398371,0.02361179,34.12323,14.33668,2,1,"2017",2925967,0.001196186
"3912","28",2017-09-15,36,"인천",21.46667,18,25.66667,3.7,1008.667,0,0,0,4,0.003474,0.36,0.02564,0.01802204,22.692,10.10327,1,1,"2017",2925967,0.001230362
"3913","28",2017-09-16,34,"인천",20.96667,16,25.66667,3.466667,1004.433,0,0,0,4,0.003162933,0.3253968,0.024,0.0138631,15.72222,5.858333,1,1,"2017",2925967,0.001162009
"3914","28",2017-09-17,28,"인천",21.23333,18.13333,25.56667,3.2,998.2333,0,0,0,13,0.003519507,0.3267857,0.02434722,0.01018651,14.99603,5.734072,1,1,"2017",2925967,0.0009569486
"3915","28",2017-09-18,36,"인천",20.96667,16.6,24.9,3.133333,998.1667,0,0,0,10,0.004242798,0.3808468,0.03137702,0.01457863,22.57778,10.30334,1,1,"2017",2925967,0.001230362
"3916","28",2017-09-19,35,"인천",21.9,18.23333,24.76667,3.966667,998.2,0,0.2666667,0.4433333,8,0.00498583,0.6566802,0.05070243,0.0175587,70.02834,44.66583,2,2,"2017",2925967,0.001196186
"3917","28",2017-09-20,35,"인천",18.83333,15.26667,22.9,2.7,1002.867,0,0,0,15,0.00370101,0.3650505,0.02928081,0.01411515,26.13737,9.215736,1,1,"2017",2925967,0.001196186
"3918","28",2017-09-21,35,"인천",19.5,15.03333,24.83333,1.8,1003.867,0,0,0,10,0.004987879,0.5210101,0.0331798,0.02777419,36.01626,18.87342,2,2,"2017",2925967,0.001196186
"3919","28",2017-09-22,35,"인천",19.6,15.43333,24.23333,2.8,1002.5,0,0,0,11,0.005820717,0.5623246,0.0380754,0.03068254,40.80119,25.7125,2,2,"2017",2925967,0.001196186
"3920","28",2017-09-23,35,"인천",20.86667,17.13333,25.46667,2.166667,1005.067,0,0.1666667,0,6,0.005748016,0.4973631,0.03813294,0.01939087,49.23413,26.63457,2,2,"2017",2925967,0.001196186
"3921","28",2017-09-24,24,"인천",20.8,17.26667,25.6,2.966667,1004.867,0,0,0.14,3,0.004188492,0.581746,0.0390119,0.0159881,62.23413,39.2793,2,2,"2017",2925967,0.0008202417
"3922","28",2017-09-25,36,"인천",21.26667,16.56667,26.13333,2,1004.667,0,0,0,4,0.004638776,0.5697342,0.0312668,0.02837067,44.72672,25.43687,2,2,"2017",2925967,0.001230362
"3923","28",2017-09-26,35,"인천",22.26667,18.43333,27.23333,2.233333,1001.833,0,0,3.833333,16,0.004661323,0.6023013,0.0355992,0.03229058,56.10081,32.699,2,2,"2017",2925967,0.001196186
"3924","28",2017-09-27,36,"인천",20.4,18.66667,23.9,2.3,998.4,0,0.1666667,3.636667,13,0.00452505,0.509018,0.02907615,0.02124048,47.008,26.94514,2,2,"2017",2925967,0.001230362
"3925","28",2017-09-28,36,"인천",18,14.03333,21.53333,4.2,1001.167,0,0,0,12,0.004316872,0.3930041,0.03117695,0.01347531,29.41358,9.677922,1,1,"2017",2925967,0.001230362
"3926","28",2017-09-29,36,"인천",17.16667,11.76667,20.96667,3.7,1006.9,0,0,0,12,0.004650794,0.3761905,0.03007937,0.01772024,23.45437,8.639506,1,1,"2017",2925967,0.001230362
"3927","28",2017-09-30,36,"인천",19.93333,16.86667,23.4,3.866667,1010.2,0,0,0,7,0.006265873,0.4777778,0.03480357,0.02172421,35.47222,17.5049,2,2,"2017",2925967,0.001230362
"3928","28",2017-10-01,32,"인천",17.6,15.46667,20,3.433333,1005.933,0,3.033333,5.44,3,0.004,0.5400794,0.02125198,0.02661111,36.79084,21.15347,2,2,"2017",2925967,0.001093656
"3929","28",2017-10-02,36,"인천",19.43333,15.16667,24.46667,3.2,1002.467,0,0.3666667,1.11,16,0.003603586,0.4059642,0.0305239,0.01292032,27.51786,11.97229,1,1,"2017",2925967,0.001230362
"3930","28",2017-10-03,26,"인천",15.46667,12.73333,19.1,3.566667,1009.467,0,0,0,16,0.003718623,0.3540486,0.02882591,0.009428283,39.05894,10.76601,2,1,"2017",2925967,0.0008885951
"3931","28",2017-10-04,16,"인천",14.43333,10.6,18.6,3.133333,1013.867,0,0,0,1,0.003668651,0.3430556,0.02802778,0.009509921,27.27833,8.936275,1,1,"2017",2925967,0.0005468278
"3932","28",2017-10-05,30,"인천",16.4,11.26667,20.5,2.3,1012.733,0,0,0.1933333,2,0.002962302,0.3839286,0.02391865,0.01502976,21.24851,8.822055,1,1,"2017",2925967,0.001025302
"3933","28",2017-10-06,34,"인천",17.9,15.1,22.5,2.233333,1008.967,0,0,0.28,2,0.00303373,0.3795635,0.02337698,0.01453571,17.83665,7.551724,1,1,"2017",2925967,0.001162009
"3934","28",2017-10-07,36,"인천",19.16667,15.43333,23.8,1.833333,1009.9,0,0,0,16,0.003793651,0.4214286,0.02440675,0.01673214,16.30938,8.5,1,1,"2017",2925967,0.001230362
"3935","28",2017-10-08,27,"인천",20,17.16667,24.06667,1.666667,1011.967,0,0,0.19,10,0.004742063,0.4694444,0.02834921,0.0182619,25.33996,15.80851,1,2,"2017",2925967,0.0009227719
"3936","28",2017-10-09,33,"인천",19.9,17.6,23.46667,1.933333,1011.2,0,0,0.08333333,10,0.005035714,0.4517857,0.03052579,0.01600397,26.49105,17.12842,1,2,"2017",2925967,0.001127832
"3937","28",2017-10-10,36,"인천",19.53333,16.46667,21.86667,2.733333,1007.867,0,3.333333,3.216667,14,0.004592742,0.4816532,0.019375,0.02051613,33.02828,20.9434,2,2,"2017",2925967,0.001230362
"3938","28",2017-10-11,36,"인천",13.9,11.46667,18.13333,3.533333,1009.167,0,10.36667,5.166667,16,0.003242857,0.4087935,0.02300408,0.01164622,14.84355,6.918033,1,1,"2017",2925967,0.001230362
"3939","28",2017-10-12,35,"인천",11.1,9,13.53333,2.366667,1011.1,0,0,0,16,0.004114688,0.3767206,0.01986693,0.01700403,26.86242,13.68312,1,1,"2017",2925967,0.001196186
"3940","28",2017-10-13,35,"인천",12.6,7.566667,17.1,2.5,1012.367,0,0,0,16,0.003969819,0.4090543,0.0247666,0.01806036,29.64619,14.625,1,1,"2017",2925967,0.001196186
"3941","28",2017-10-14,34,"인천",14.06667,9.6,18.43333,2.366667,1015.767,0,0,0,16,0.003815476,0.4336,0.02751389,0.01926587,29.14167,13.77628,1,1,"2017",2925967,0.001162009
"3942","28",2017-10-15,25,"인천",14.46667,8.9,19.4,2.433333,1017.2,0,0,0,1,0.003537849,0.4141153,0.02646322,0.01928231,28.4739,12.55096,1,1,"2017",2925967,0.0008544184
"3943","28",2017-10-16,36,"인천",15.16667,12.26667,18.93333,2.1,1016.933,0,0,0,16,0.004272366,0.4655311,0.02285686,0.02300596,37.80376,17.91384,2,2,"2017",2925967,0.001230362
"3944","28",2017-10-17,36,"인천",13.9,8.766667,19.3,2.1,1014.533,0,0,0,5,0.004870183,0.4896552,0.02724746,0.02725558,44.48498,22.49377,2,2,"2017",2925967,0.001230362
"3945","28",2017-10-18,35,"인천",15.3,12.33333,17.46667,3.066667,1012.467,0,0,2.946667,3,0.003557809,0.4657201,0.01556998,0.03112779,33.9339,17.21176,2,2,"2017",2925967,0.001196186
"3946","28",2017-10-19,36,"인천",15.36667,11.5,20.4,2.3,1009.333,0,0,0,2,0.003672691,0.4303213,0.02129518,0.02499799,27.15222,13.30824,1,1,"2017",2925967,0.001230362
"3947","28",2017-10-20,36,"인천",15.43333,11.2,20.23333,1.933333,1009,0,0,0,15,0.004306452,0.5080645,0.0258871,0.02760887,39.61684,20.17096,2,2,"2017",2925967,0.001230362
"3948","28",2017-10-21,34,"인천",15.7,11.36667,20.9,2.1,1008.1,0,0,0,16,0.004152778,0.5662028,0.02914881,0.02446627,49.84551,26.09491,2,2,"2017",2925967,0.001162009
"3949","28",2017-10-22,25,"인천",15.36667,11.36667,20.76667,3.366667,1004.3,0,0,0,1,0.003746032,0.484127,0.03145833,0.01410119,39.07292,18.32715,2,2,"2017",2925967,0.0008544184
"3950","28",2017-10-23,36,"인천",13.03333,8.9,17.33333,2.766667,1007.9,0,0,0.1933333,1,0.003612903,0.36714,0.02838105,0.01897581,27.19108,10.33806,1,1,"2017",2925967,0.001230362
"3951","28",2017-10-24,36,"인천",13.76667,9.6,17.86667,2.066667,1013.567,0,0,0,13,0.00402459,0.4706967,0.02045287,0.03034836,36.08658,17.21103,2,2,"2017",2925967,0.001230362
"3952","28",2017-10-25,36,"인천",13.56667,9.833333,17.93333,1.866667,1014.7,0,0,0,7,0.004168986,0.5417495,0.02776938,0.02793837,42.63466,24.1,2,2,"2017",2925967,0.001230362
"3953","28",2017-10-26,35,"인천",13.96667,11.73333,17.36667,1.4,1011.167,0,0,0,15,0.004951417,0.6736842,0.02360931,0.03679352,54.01296,32.09176,2,2,"2017",2925967,0.001196186
"3954","28",2017-10-27,36,"인천",15.1,11.5,19.83333,1.833333,1009.833,0,0,0,16,0.004596386,0.6730924,0.03216667,0.02833133,56.72246,33.36321,2,2,"2017",2925967,0.001230362
"3955","28",2017-10-28,34,"인천",15.9,10.9,20.93333,2.266667,1010.167,0,0,0,14,0.004737575,0.6349206,0.02847619,0.03089286,53.12292,30.79118,2,2,"2017",2925967,0.001162009
"3956","28",2017-10-29,20,"인천",10.7,6.966667,15.93333,4.9,1008.767,0,0,0.08333333,16,0.004210317,0.444,0.03185119,0.01228571,67.56042,21.09259,2,2,"2017",2925967,0.0006835347
"3957","28",2017-10-30,36,"인천",7.833333,4.3,11.9,3.333333,1015.633,0,0,0,12,0.004017857,0.3752495,0.02524802,0.01564413,34.25052,12.48148,2,1,"2017",2925967,0.001230362
"3958","28",2017-10-31,36,"인천",10.93333,5.2,15.23333,3.033333,1013.9,0,0,0,12,0.004927273,0.4812121,0.02283636,0.02561212,32.18605,13.7366,2,1,"2017",2925967,0.001230362
"3959","28",2017-11-01,36,"인천",14.83333,10.9,17.8,3.833333,1009.767,0,0,0,10,0.005373494,0.4833333,0.0299739,0.02346787,38.3903,20.10353,2,2,"2017",2925967,0.001230362
"3960","28",2017-11-02,36,"인천",15.2,13.6,17.66667,2.933333,1007.3,0,0.1666667,0.7666667,13,0.005422449,0.4806122,0.03167755,0.02471429,43.28326,24.92105,2,2,"2017",2925967,0.001230362
"3961","28",2017-11-03,35,"인천",10.73333,5.6,15.56667,4.5,1010.333,0,0.7333333,0.6133333,15,0.004394,0.4534413,0.032278,0.015528,41.72211,27.46809,2,2,"2017",2925967,0.001196186
"3962","28",2017-11-04,35,"인천",6.666667,3.266667,10.83333,2.9,1018.667,0,0,0,12,0.003849206,0.522619,0.02607738,0.0175,73.44068,58.23457,2,3,"2017",2925967,0.001196186
"3963","28",2017-11-05,27,"인천",9.266667,4.633333,14.23333,2.466667,1017.833,0,0,0,10,0.004446429,0.5218254,0.02089484,0.02480357,32.68134,20.18705,2,2,"2017",2925967,0.0009227719
"3964","28",2017-11-06,36,"인천",11.73333,9.5,15.43333,2.666667,1013.433,0,0,0,7,0.005234,0.516,0.018974,0.031218,32.5211,20.45176,2,2,"2017",2925967,0.001230362
"3965","28",2017-11-07,35,"인천",14.33333,10.43333,17.3,2.666667,1009.733,0,0,1.026667,14,0.006054545,0.5183838,0.01615354,0.03731855,42.23983,26.30118,2,2,"2017",2925967,0.001196186
"3966","28",2017-11-08,36,"인천",11.66667,7.833333,15.46667,3.933333,1010.6,0,0,0,15,0.004334686,0.5004082,0.03253144,0.01556187,64.15756,29.30211,2,2,"2017",2925967,0.001230362
"3967","28",2017-11-09,36,"인천",8.966667,4.5,13.76667,1.966667,1013.4,0,0,0,13,0.006305499,0.5501018,0.01486789,0.03441463,41.21627,22.10048,2,2,"2017",2925967,0.001230362
"3968","28",2017-11-10,36,"인천",10,6,14.86667,4.7,1005.733,0,4.733333,2.553333,15,0.005329365,0.6128,0.01774008,0.03169048,48.98745,24.69374,2,2,"2017",2925967,0.001230362
"3969","28",2017-11-11,34,"인천",5.966667,3.566667,9.2,3,1011.667,0,0,0,16,0.003668651,0.3917836,0.02209921,0.01365476,61.76827,11.76389,2,1,"2017",2925967,0.001162009
"3970","28",2017-11-12,25,"인천",6.333333,2.133333,10.63333,2.033333,1010.933,0,0,0,13,0.004289683,0.5438492,0.01775794,0.0237619,30.84375,17.8,2,2,"2017",2925967,0.0008544184
"3971","28",2017-11-13,36,"인천",10.26667,6.266667,13.7,3.833333,1005.9,0,0.1,1.443333,13,0.005803571,0.6446429,0.01468651,0.03356548,43.74583,26.04408,2,2,"2017",2925967,0.001230362
"3972","28",2017-11-14,36,"인천",7.233333,3.1,11.56667,4.1,1008.833,0,0,0,13,0.00471173,0.4923541,0.0222664,0.01679523,44.68267,16.90278,2,2,"2017",2925967,0.001230362
"3973","28",2017-11-15,36,"인천",3.333333,-0.6,6.266667,4.233333,1011.567,0,0,0.2333333,16,0.004312373,0.436714,0.02225152,0.01588641,25.67949,11.30788,1,1,"2017",2925967,0.001230362
"3974","28",2017-11-16,36,"인천",1.366667,-2.366667,5.366667,2.1,1014.533,0,0,0,14,0.004615385,0.5080745,0.01779555,0.02273887,27.20168,13.90278,1,1,"2017",2925967,0.001230362
"3975","28",2017-11-17,35,"인천",3.533333,-0.9333333,6.8,3.166667,1009,0,0,3.97,13,0.005703407,0.7138277,0.007799599,0.04100401,45.00842,26.65632,2,2,"2017",2925967,0.001196186
"3976","28",2017-11-18,34,"인천",-1.833333,-4.366667,2.133333,4.266667,1014.067,0,0,1.206667,16,0.003775794,0.4607214,0.02416733,0.01098611,37.4625,18.01124,2,2,"2017",2925967,0.001162009
"3977","28",2017-11-19,24,"인천",-0.5333333,-5.433333,3.366667,2.833333,1016.433,0.1666667,0.06666667,1.666667,13,0.00443254,0.4345238,0.02275992,0.01400595,23.94792,10.81057,1,1,"2017",2925967,0.0008202417
"3978","28",2017-11-20,35,"인천",0.3666667,-2.5,4.833333,2.366667,1015.767,0,0.2666667,1.896667,7,0.00509816,0.5870021,0.01344262,0.03000613,35.00415,20.18667,2,2,"2017",2925967,0.001196186
"3979","28",2017-11-21,36,"인천",2.866667,-2.7,8.033333,2.433333,1014.933,0,0,0,13,0.005583162,0.7829569,0.009676955,0.04215844,47.26639,30.213,2,2,"2017",2925967,0.001230362
"3980","28",2017-11-22,36,"인천",5.4,2.433333,10.36667,4.233333,1007.833,0,1.066667,0.64,13,0.005264529,0.5945455,0.01578758,0.03034068,53.88911,27.20222,2,2,"2017",2925967,0.001230362
"3981","28",2017-11-23,35,"인천",1.966667,-1.6,4.733333,4.7,1009.6,0.5,1.233333,4.25,13,0.004467611,0.4516194,0.01818548,0.019417,23.52738,10.09029,1,1,"2017",2925967,0.001196186
